category,image_id,width,height,prompt,bbox_512,num_inference_steps,guidance_scale,seed
traffic light,361103,1024,683,,"[512, 24, 512, 512]",19,1.2392896102083748,500051954
traffic light,88218,768,1024,,"[166, 335, 512, 512]",13,4.935232001165579,168571695
traffic light,215723,1024,768,,"[453, 0, 512, 512]",17,5.364498942795593,388528798
traffic light,165039,1024,683,,"[335, 0, 512, 512]",42,1.5863877763309675,1701289843
traffic light,54967,679,1024,,"[123, 345, 512, 512]",22,1.0506344561145364,644859804
traffic light,133819,1024,680,,"[0, 0, 512, 512]",48,8.475592932741314,2038980991
traffic light,531134,1024,768,,"[488, 104, 512, 512]",27,9.84972019857558,906032039
traffic light,110282,1024,669,,"[478, 0, 512, 512]",40,8.061488674054116,1579638338
traffic light,496854,1024,768,,"[97, 0, 512, 512]",32,3.8404314098044585,1182859276
traffic light,412894,683,1024,,"[171, 393, 512, 512]",31,7.348003341305084,1131072087
traffic light,115946,768,1024,,"[53, 0, 512, 512]",44,3.69262965878422,1827983318
traffic light,430875,1024,768,,"[196, 256, 512, 512]",33,7.666736345881738,1217393872
traffic light,252219,1023,685,,"[331, 0, 512, 512]",10,3.517724977734583,29768455
traffic light,301376,682,1024,,"[170, 225, 512, 512]",16,8.043318237953184,335554307
traffic light,144706,1024,768,,"[199, 0, 512, 512]",31,9.88966672205119,1130085198
traffic light,351559,1024,549,,"[512, 37, 512, 512]",48,9.876146943522146,2002619399
traffic light,520009,729,600,,"[176, 57, 512, 512]",25,8.945763102970082,807025520
traffic light,475484,681,1023,,"[0, 0, 512, 512]",12,9.21529046605526,126659316
traffic light,544605,900,675,,"[284, 163, 512, 512]",20,7.373862226928552,544610078
traffic light,274272,1024,768,,"[115, 85, 512, 512]",19,5.990471895371578,502803994
traffic light,575372,1024,768,,"[432, 0, 512, 512]",11,9.309143872631983,78112099
traffic light,307598,1023,682,,"[3, 0, 512, 512]",50,1.807577018688813,2135232880
traffic light,283037,683,1024,,"[77, 119, 512, 512]",29,4.331183906260067,1006074700
traffic light,15272,678,1024,,"[0, 0, 512, 512]",32,6.453450491583366,1171239504
traffic light,335800,1024,683,,"[0, 171, 512, 512]",43,5.29956907226817,1754370252
traffic light,201148,1023,574,,"[490, 0, 512, 512]",30,8.135720924475056,1084998680
traffic light,460229,612,1023,,"[100, 0, 512, 512]",46,2.755777541311419,1933072943
traffic light,289222,1024,768,,"[249, 134, 512, 512]",25,1.5602814767499709,825039645
traffic light,190923,768,1024,,"[256, 0, 512, 512]",27,2.138665665159264,914582800
traffic light,133087,800,536,,"[288, 0, 512, 512]",11,9.665034264254464,86984129
traffic light,200162,1024,680,,"[0, 0, 512, 512]",30,2.194970835064874,1058021795
traffic light,17905,768,1024,,"[164, 75, 512, 512]",29,3.0348849462685425,1014848104
truck,478721,1024,768,,"[483, 160, 512, 512]",31,8.832242835730762,1145441010
truck,436738,939,912,,"[427, 364, 512, 512]",25,3.5813548817879983,821827540
truck,184324,1024,680,,"[0, 115, 512, 512]",26,6.428333350464056,847200043
truck,393226,1024,768,,"[184, 88, 512, 512]",24,7.997806746281609,757855135
truck,136715,1024,680,,"[512, 40, 512, 512]",35,7.444671666432088,1340589947
truck,169996,1024,768,,"[0, 256, 512, 512]",47,9.238421084414568,1938609420
truck,514586,725,1024,,"[213, 17, 512, 512]",44,8.743542842645962,1786372013
truck,332318,1024,686,,"[438, 174, 512, 512]",48,9.264138661438862,2014448640
truck,203294,1024,768,,"[512, 184, 512, 512]",19,1.2392896102083748,500051954
truck,476704,1023,685,,"[0, 84, 512, 512]",13,4.935232001165579,168571695
truck,67616,1024,768,,"[512, 256, 512, 512]",17,5.364498942795593,388528798
truck,314914,768,1024,,"[256, 250, 512, 512]",42,1.5863877763309675,1701289843
truck,305695,1024,768,,"[0, 220, 512, 512]",22,1.0506344561145364,644859804
truck,191013,758,1024,,"[55, 512, 512, 512]",48,8.475592932741314,2038980991
truck,495146,1024,768,,"[0, 256, 512, 512]",27,9.84972019857558,906032039
truck,521259,1023,731,,"[0, 13, 512, 512]",40,8.061488674054116,1579638338
truck,128051,1024,576,,"[512, 64, 512, 512]",32,3.8404314098044585,1182859276
truck,512564,1024,678,,"[0, 166, 512, 512]",31,7.348003341305084,1131072087
truck,396338,1024,683,,"[512, 58, 512, 512]",44,3.69262965878422,1827983318
truck,259640,1024,683,,"[86, 77, 512, 512]",33,7.666736345881738,1217393872
truck,315450,1023,685,,"[0, 126, 512, 512]",10,3.517724977734583,29768455
truck,221754,1024,683,,"[512, 171, 512, 512]",16,8.043318237953184,335554307
truck,229948,1024,685,,"[512, 0, 512, 512]",31,9.88966672205119,1130085198
truck,157756,768,1024,,"[256, 507, 512, 512]",48,9.876146943522146,2002619399
truck,555597,1024,827,,"[114, 315, 512, 512]",25,8.945763102970082,807025520
truck,361551,768,1024,,"[256, 72, 512, 512]",12,9.21529046605526,126659316
truck,579158,800,600,,"[0, 0, 512, 512]",20,7.373862226928552,544610078
truck,26204,1024,683,,"[19, 142, 512, 512]",19,5.990471895371578,502803994
truck,281693,1024,770,,"[401, 238, 512, 512]",11,9.309143872631983,78112099
truck,259690,1024,768,,"[512, 0, 512, 512]",50,1.807577018688813,2135232880
truck,564336,1024,576,,"[512, 0, 512, 512]",29,4.331183906260067,1006074700
truck,346232,683,1024,,"[171, 305, 512, 512]",32,6.453450491583366,1171239504
truck,125572,1024,683,,"[512, 171, 512, 512]",43,5.29956907226817,1754370252
truck,142472,1024,768,,"[512, 256, 512, 512]",30,8.135720924475056,1084998680
truck,130699,1024,683,,"[213, 0, 512, 512]",46,2.755777541311419,1933072943
truck,490125,1024,686,,"[260, 0, 512, 512]",25,1.5602814767499709,825039645
truck,436883,1024,673,,"[512, 159, 512, 512]",27,2.138665665159264,914582800
truck,457884,1024,732,,"[0, 7, 512, 512]",11,9.665034264254464,86984129
truck,281759,1024,683,,"[0, 171, 512, 512]",30,2.194970835064874,1058021795
truck,382111,1024,683,,"[512, 85, 512, 512]",29,3.0348849462685425,1014848104
truck,192670,1024,693,,"[58, 0, 512, 512]",39,4.393507338605968,1521018998
truck,334006,1024,682,,"[335, 114, 512, 512]",28,6.610794772067163,946897390
truck,362682,1024,683,,"[0, 21, 512, 512]",23,8.038865176023725,693415842
truck,110784,693,1024,,"[0, 266, 512, 512]",17,1.7078400439235306,411317620
truck,550084,1024,768,,"[512, 256, 512, 512]",40,9.381137078287315,1594737559
truck,553669,1024,768,,"[453, 0, 512, 512]",20,7.865125519139077,548344684
truck,245448,1024,768,,"[0, 91, 512, 512]",10,3.888677059518759,27700026
truck,336587,1024,768,,"[512, 248, 512, 512]",46,2.7039881748540786,1901078373
truck,334555,1024,681,,"[0, 0, 512, 512]",33,6.363575990083298,1245682962
truck,569565,1024,683,,"[206, 150, 512, 512]",12,6.352203040853406,143465762
tv,555009,800,600,,"[288, 0, 512, 512]",31,8.832242835730762,1145441010
tv,515077,1024,766,,"[512, 0, 512, 512]",25,3.5813548817879983,821827540
tv,435208,768,1024,,"[256, 196, 512, 512]",26,6.428333350464056,847200043
tv,222735,758,1023,,"[189, 0, 512, 512]",24,7.997806746281609,757855135
tv,479248,1024,768,,"[203, 116, 512, 512]",35,7.444671666432088,1340589947
tv,387098,1024,768,,"[0, 0, 512, 512]",47,9.238421084414568,1938609420
tv,9772,880,1023,,"[368, 0, 512, 512]",44,8.743542842645962,1786372013
tv,368684,1024,768,,"[512, 0, 512, 512]",48,9.264138661438862,2014448640
tv,172595,1024,576,,"[395, 0, 512, 512]",19,1.2392896102083748,500051954
tv,357941,800,600,,"[191, 88, 512, 512]",13,4.935232001165579,168571695
tv,39477,1024,673,,"[0, 127, 512, 512]",17,5.364498942795593,388528798
tv,34873,1024,768,,"[410, 26, 512, 512]",42,1.5863877763309675,1701289843
tv,97337,1024,768,,"[211, 37, 512, 512]",22,1.0506344561145364,644859804
tv,167486,1024,768,,"[325, 0, 512, 512]",48,8.475592932741314,2038980991
tv,131138,1024,768,,"[119, 83, 512, 512]",27,9.84972019857558,906032039
tv,36936,1023,647,,"[0, 0, 512, 512]",40,8.061488674054116,1579638338
tv,66635,1024,768,,"[145, 27, 512, 512]",32,3.8404314098044585,1182859276
tv,448076,1024,768,,"[512, 0, 512, 512]",31,7.348003341305084,1131072087
tv,154705,1024,743,,"[357, 122, 512, 512]",44,3.69262965878422,1827983318
tv,77396,1024,768,,"[357, 0, 512, 512]",33,7.666736345881738,1217393872
tv,453722,1024,683,,"[99, 17, 512, 512]",10,3.517724977734583,29768455
tv,292446,612,612,,"[0, 0, 512, 512]",16,8.043318237953184,335554307
tv,13923,864,577,,"[247, 0, 512, 512]",31,9.88966672205119,1130085198
tv,472678,1024,768,,"[112, 91, 512, 512]",48,9.876146943522146,2002619399
tv,575081,1024,683,,"[512, 0, 512, 512]",25,8.945763102970082,807025520
tv,6763,600,800,,"[88, 0, 512, 512]",12,9.21529046605526,126659316
tv,72813,1024,768,,"[0, 0, 512, 512]",20,7.373862226928552,544610078
tv,316015,1024,819,,"[214, 51, 512, 512]",19,5.990471895371578,502803994
tv,166521,1024,681,,"[188, 76, 512, 512]",11,9.309143872631983,78112099
tv,319100,1023,682,,"[511, 170, 512, 512]",50,1.807577018688813,2135232880
tv,476810,1024,768,,"[0, 0, 512, 512]",29,4.331183906260067,1006074700
tv,148620,800,600,,"[265, 0, 512, 512]",32,6.453450491583366,1171239504
tv,128148,1023,685,,"[511, 167, 512, 512]",43,5.29956907226817,1754370252
tv,232088,1024,768,,"[0, 65, 512, 512]",30,8.135720924475056,1084998680
tv,533145,1024,768,,"[512, 256, 512, 512]",46,2.755777541311419,1933072943
tv,440475,1024,683,,"[244, 68, 512, 512]",25,1.5602814767499709,825039645
tv,180383,1024,768,,"[317, 2, 512, 512]",27,2.138665665159264,914582800
tv,556193,1024,683,,"[278, 171, 512, 512]",11,9.665034264254464,86984129
tv,474786,600,800,,"[44, 134, 512, 512]",30,2.194970835064874,1058021795
tv,367095,1024,683,,"[377, 114, 512, 512]",29,3.0348849462685425,1014848104
tv,345252,1024,766,,"[4, 49, 512, 512]",39,4.393507338605968,1521018998
tv,573094,600,800,,"[0, 108, 512, 512]",28,6.610794772067163,946897390
tv,411817,1024,768,,"[0, 30, 512, 512]",23,8.038865176023725,693415842
tv,458410,1024,768,,"[0, 162, 512, 512]",17,1.7078400439235306,411317620
tv,195754,1024,680,,"[512, 37, 512, 512]",40,9.381137078287315,1594737559
tv,38576,700,1024,,"[26, 6, 512, 512]",20,7.865125519139077,548344684
tv,385719,1024,674,,"[474, 0, 512, 512]",10,3.888677059518759,27700026
tv,560312,1024,680,,"[512, 52, 512, 512]",46,2.7039881748540786,1901078373
tv,507575,1024,768,,"[269, 0, 512, 512]",33,6.363575990083298,1245682962
tv,255165,1024,768,,"[198, 211, 512, 512]",12,6.352203040853406,143465762
umbrella,360960,682,1024,,"[115, 0, 512, 512]",31,8.832242835730762,1145441010
umbrella,155145,1024,768,,"[221, 120, 512, 512]",25,3.5813548817879983,821827540
umbrella,182805,960,540,,"[448, 0, 512, 512]",26,6.428333350464056,847200043
umbrella,370711,1024,768,,"[0, 207, 512, 512]",24,7.997806746281609,757855135
umbrella,127517,1024,768,,"[512, 0, 512, 512]",35,7.444671666432088,1340589947
umbrella,137246,1023,682,,"[116, 0, 512, 512]",47,9.238421084414568,1938609420
umbrella,530975,1024,768,,"[303, 0, 512, 512]",44,8.743542842645962,1786372013
umbrella,401446,1024,768,,"[165, 0, 512, 512]",48,9.264138661438862,2014448640
umbrella,213033,768,1024,,"[29, 105, 512, 512]",19,1.2392896102083748,500051954
umbrella,503855,1024,577,,"[0, 65, 512, 512]",13,4.935232001165579,168571695
umbrella,377393,1024,768,,"[47, 175, 512, 512]",17,5.364498942795593,388528798
umbrella,322610,1024,768,,"[400, 12, 512, 512]",42,1.5863877763309675,1701289843
umbrella,535608,800,601,,"[288, 21, 512, 512]",22,1.0506344561145364,644859804
umbrella,462904,1024,768,,"[512, 0, 512, 512]",48,8.475592932741314,2038980991
umbrella,443969,612,612,,"[72, 0, 512, 512]",27,9.84972019857558,906032039
umbrella,341058,575,1024,,"[63, 210, 512, 512]",40,8.061488674054116,1579638338
umbrella,16451,612,612,,"[0, 0, 512, 512]",32,3.8404314098044585,1182859276
umbrella,121417,768,1024,,"[222, 65, 512, 512]",31,7.348003341305084,1131072087
umbrella,20553,800,600,,"[0, 61, 512, 512]",44,3.69262965878422,1827983318
umbrella,326248,1024,683,,"[69, 0, 512, 512]",33,7.666736345881738,1217393872
umbrella,346232,683,1024,,"[171, 148, 512, 512]",10,3.517724977734583,29768455
umbrella,289938,1000,665,,"[0, 0, 512, 512]",16,8.043318237953184,335554307
umbrella,365208,964,1023,,"[31, 511, 512, 512]",31,9.88966672205119,1130085198
umbrella,281759,1024,683,,"[166, 0, 512, 512]",48,9.876146943522146,2002619399
umbrella,121506,612,612,,"[80, 0, 512, 512]",25,8.945763102970082,807025520
umbrella,308394,1023,685,,"[0, 173, 512, 512]",12,9.21529046605526,126659316
umbrella,181421,1024,713,,"[341, 0, 512, 512]",20,7.373862226928552,544610078
umbrella,231088,680,1024,,"[168, 409, 512, 512]",19,5.990471895371578,502803994
umbrella,122046,683,1024,,"[132, 36, 512, 512]",11,9.309143872631983,78112099
umbrella,177861,768,1024,,"[256, 167, 512, 512]",50,1.807577018688813,2135232880
umbrella,360137,1024,1024,,"[443, 422, 512, 512]",29,4.331183906260067,1006074700
umbrella,150224,1024,683,,"[28, 0, 512, 512]",32,6.453450491583366,1171239504
umbrella,496854,1024,768,,"[233, 0, 512, 512]",43,5.29956907226817,1754370252
umbrella,107226,768,1024,,"[0, 0, 512, 512]",30,8.135720924475056,1084998680
umbrella,388846,1024,683,,"[512, 171, 512, 512]",46,2.755777541311419,1933072943
umbrella,313588,768,1024,,"[256, 127, 512, 512]",25,1.5602814767499709,825039645
umbrella,117492,1023,685,,"[414, 0, 512, 512]",27,2.138665665159264,914582800
umbrella,250619,1023,770,,"[297, 103, 512, 512]",11,9.665034264254464,86984129
umbrella,275198,1024,768,,"[414, 0, 512, 512]",30,2.194970835064874,1058021795
umbrella,180487,1024,683,,"[18, 0, 512, 512]",29,3.0348849462685425,1014848104
umbrella,161032,1024,768,,"[385, 75, 512, 512]",39,4.393507338605968,1521018998
umbrella,575243,1024,683,,"[230, 34, 512, 512]",28,6.610794772067163,946897390
umbrella,250127,1024,1024,,"[181, 94, 512, 512]",23,8.038865176023725,693415842
umbrella,267537,1024,752,,"[39, 0, 512, 512]",17,1.7078400439235306,411317620
umbrella,304404,1023,685,,"[75, 0, 512, 512]",40,9.381137078287315,1594737559
umbrella,526103,1024,768,,"[278, 0, 512, 512]",20,7.865125519139077,548344684
umbrella,382743,800,600,,"[288, 88, 512, 512]",10,3.888677059518759,27700026
umbrella,29984,1024,787,,"[495, 97, 512, 512]",46,2.7039881748540786,1901078373
umbrella,288042,1024,768,,"[512, 50, 512, 512]",33,6.363575990083298,1245682962
umbrella,233771,1024,1024,,"[270, 395, 512, 512]",12,6.352203040853406,143465762
vase,168458,613,923,,"[0, 374, 512, 512]",31,8.832242835730762,1145441010
vase,530457,771,1024,,"[254, 492, 512, 512]",25,3.5813548817879983,821827540
vase,421923,682,1023,,"[170, 511, 512, 512]",26,6.428333350464056,847200043
vase,189475,1024,768,,"[206, 0, 512, 512]",24,7.997806746281609,757855135
vase,159282,1024,681,,"[169, 169, 512, 512]",35,7.444671666432088,1340589947
vase,395343,1024,768,,"[331, 256, 512, 512]",47,9.238421084414568,1938609420
vase,176232,768,1024,,"[104, 512, 512, 512]",44,8.743542842645962,1786372013
vase,161397,1024,768,,"[8, 256, 512, 512]",48,9.264138661438862,2014448640
vase,51326,1024,683,,"[512, 171, 512, 512]",19,1.2392896102083748,500051954
vase,7818,900,600,,"[198, 88, 512, 512]",13,4.935232001165579,168571695
vase,140439,684,1024,,"[107, 499, 512, 512]",17,5.364498942795593,388528798
vase,440475,1024,683,,"[512, 171, 512, 512]",42,1.5863877763309675,1701289843
vase,136355,1024,683,,"[112, 171, 512, 512]",22,1.0506344561145364,644859804
vase,69795,1024,768,,"[146, 233, 512, 512]",48,8.475592932741314,2038980991
vase,486573,768,1024,,"[256, 512, 512, 512]",27,9.84972019857558,906032039
vase,405691,1024,683,,"[394, 0, 512, 512]",40,8.061488674054116,1579638338
vase,249025,807,1024,,"[160, 399, 512, 512]",32,3.8404314098044585,1182859276
vase,512194,1023,761,,"[416, 249, 512, 512]",31,7.348003341305084,1131072087
vase,577735,1024,768,,"[455, 256, 512, 512]",44,3.69262965878422,1827983318
vase,213224,683,1024,,"[166, 412, 512, 512]",33,7.666736345881738,1217393872
vase,572678,888,590,,"[343, 78, 512, 512]",10,3.517724977734583,29768455
vase,186632,750,1000,,"[209, 379, 512, 512]",16,8.043318237953184,335554307
vase,425226,768,1024,,"[53, 0, 512, 512]",31,9.88966672205119,1130085198
vase,473869,1024,683,,"[512, 142, 512, 512]",48,9.876146943522146,2002619399
vase,132375,1024,768,,"[379, 256, 512, 512]",25,8.945763102970082,807025520
vase,367386,1024,768,,"[226, 239, 512, 512]",12,9.21529046605526,126659316
vase,19742,800,598,,"[152, 79, 512, 512]",20,7.373862226928552,544610078
vase,521509,1024,683,,"[11, 171, 512, 512]",19,5.990471895371578,502803994
vase,140076,1024,768,,"[263, 256, 512, 512]",11,9.309143872631983,78112099
vase,97585,768,1024,,"[0, 512, 512, 512]",50,1.807577018688813,2135232880
vase,231237,685,1024,,"[95, 471, 512, 512]",29,4.331183906260067,1006074700
vase,167240,1024,683,,"[133, 171, 512, 512]",32,6.453450491583366,1171239504
vase,111951,888,590,,"[0, 78, 512, 512]",43,5.29956907226817,1754370252
vase,557916,1024,681,,"[437, 0, 512, 512]",30,8.135720924475056,1084998680
vase,226147,600,800,,"[0, 147, 512, 512]",46,2.755777541311419,1933072943
vase,569700,1024,698,,"[232, 186, 512, 512]",25,1.5602814767499709,825039645
vase,578922,957,1024,,"[121, 512, 512, 512]",27,2.138665665159264,914582800
vase,407403,553,800,,"[41, 159, 512, 512]",11,9.665034264254464,86984129
vase,370042,1024,569,,"[226, 57, 512, 512]",29,3.0348849462685425,1014848104
vase,322429,755,1024,,"[0, 512, 512, 512]",39,4.393507338605968,1521018998
vase,57232,612,612,,"[100, 0, 512, 512]",28,6.610794772067163,946897390
vase,512403,846,1024,,"[334, 511, 512, 512]",23,8.038865176023725,693415842
vase,314264,768,1024,,"[256, 96, 512, 512]",17,1.7078400439235306,411317620
vase,571804,1024,681,,"[0, 146, 512, 512]",40,9.381137078287315,1594737559
vase,527784,1023,819,,"[249, 0, 512, 512]",20,7.865125519139077,548344684
vase,402346,1024,768,,"[0, 105, 512, 512]",10,3.888677059518759,27700026
vase,327601,533,800,,"[0, 288, 512, 512]",46,2.7039881748540786,1901078373
vase,475572,1024,689,,"[0, 168, 512, 512]",33,6.363575990083298,1245682962
vase,429530,1024,765,,"[512, 196, 512, 512]",12,6.352203040853406,143465762
vase,482275,1024,768,,"[512, 256, 512, 512]",24,3.407215229474313,783154264
wine glass,385029,800,600,,"[288, 0, 512, 512]",31,8.832242835730762,1145441010
wine glass,166918,768,1024,,"[256, 512, 512, 512]",25,3.5813548817879983,821827540
wine glass,244750,629,800,,"[59, 287, 512, 512]",26,6.428333350464056,847200043
wine glass,172571,1023,577,,"[511, 0, 512, 512]",24,7.997806746281609,757855135
wine glass,181796,1024,576,,"[19, 0, 512, 512]",35,7.444671666432088,1340589947
wine glass,331817,1024,768,,"[508, 256, 512, 512]",47,9.238421084414568,1938609420
wine glass,213035,1024,683,,"[80, 0, 512, 512]",44,8.743542842645962,1786372013
wine glass,265777,612,612,,"[37, 0, 512, 512]",48,9.264138661438862,2014448640
wine glass,16439,1024,768,,"[438, 236, 512, 512]",19,1.2392896102083748,500051954
wine glass,32334,1024,768,,"[58, 216, 512, 512]",13,4.935232001165579,168571695
wine glass,346703,880,1024,,"[0, 512, 512, 512]",17,5.364498942795593,388528798
wine glass,70739,1024,768,,"[512, 256, 512, 512]",42,1.5863877763309675,1701289843
wine glass,379476,776,1024,,"[164, 512, 512, 512]",22,1.0506344561145364,644859804
wine glass,210520,612,612,,"[61, 0, 512, 512]",48,8.475592932741314,2038980991
wine glass,85089,1023,685,,"[269, 173, 512, 512]",27,9.84972019857558,906032039
wine glass,499313,1024,765,,"[512, 0, 512, 512]",40,8.061488674054116,1579638338
wine glass,419974,681,1024,,"[169, 512, 512, 512]",32,3.8404314098044585,1182859276
wine glass,7818,900,600,,"[268, 88, 512, 512]",31,7.348003341305084,1131072087
